loss,mae,mse,val_loss,val_mae,val_mse,epoch
0.9072282910346985,0.7790057063102722,0.9020102620124817,0.9103628993034363,0.7792357802391052,0.9052934646606445,31
0.9069240093231201,0.778807520866394,0.901619553565979,0.9100709557533264,0.7770556807518005,0.9049004912376404,32
0.9064428806304932,0.7784198522567749,0.9011109471321106,0.9101060628890991,0.7794725894927979,0.9048526883125305,33
0.9069726467132568,0.7784640192985535,0.9011632204055786,0.909944474697113,0.7756218910217285,0.9043009281158447,34
0.9060652852058411,0.7779106497764587,0.9006373882293701,0.9099889993667603,0.77639240026474,0.9047168493270874,35
0.9055142998695374,0.7776162028312683,0.9001194834709167,0.9086522459983826,0.7765465378761292,0.9033142924308777,36
0.9050391316413879,0.7774045467376709,0.899605393409729,0.9098560214042664,0.7775464057922363,0.9043754935264587,37
0.9052821397781372,0.7773406505584717,0.8997000455856323,0.9097907543182373,0.7785401940345764,0.9041340947151184,38
0.9048431515693665,0.7770335078239441,0.8992487192153931,0.9096583127975464,0.7765543460845947,0.9042796492576599,39
0.9043508172035217,0.7768864631652832,0.8988076448440552,0.908716082572937,0.7767832279205322,0.9032583236694336,40
0.9039770364761353,0.7765257954597473,0.898512065410614,0.9103290438652039,0.7801374793052673,0.9047577381134033,41
0.9037644863128662,0.7767055630683899,0.8981663584709167,0.9097062349319458,0.7770739793777466,0.9037438035011292,42
0.9035838842391968,0.7760670781135559,0.8978097438812256,0.9118434190750122,0.775075376033783,0.9062486290931702,43
0.9033722877502441,0.7763113379478455,0.8977769613265991,0.9098020195960999,0.7745646834373474,0.904356062412262,44
0.9029523134231567,0.775702953338623,0.8973588347434998,0.9090925455093384,0.7772624492645264,0.9036277532577515,45
0.9029229879379272,0.7758731245994568,0.8972539305686951,0.9087141156196594,0.7761745452880859,0.9031463861465454,46
0.9025325775146484,0.7755330204963684,0.8968906402587891,0.9101974964141846,0.7758432030677795,0.9044275879859924,47
0.9031805992126465,0.7756944894790649,0.8974432945251465,0.9110379815101624,0.7762266993522644,0.9053348898887634,48
0.9026186466217041,0.7753337621688843,0.8969147205352783,0.9090222716331482,0.7753896713256836,0.9034673571586609,49
0.9022054076194763,0.7751960158348083,0.8963985443115234,0.909349799156189,0.7760218977928162,0.9038718342781067,50
0.9023388624191284,0.7755900025367737,0.8966007232666016,0.9114817976951599,0.7759724259376526,0.9055029153823853,51
0.9014348983764648,0.7748693227767944,0.895719051361084,0.9106825590133667,0.773411214351654,0.9048448801040649,52
0.9019718170166016,0.7749599814414978,0.896201491355896,0.909156084060669,0.7783652544021606,0.9034757614135742,53
0.9018799662590027,0.774768054485321,0.8959658145904541,0.9083743691444397,0.7755274772644043,0.9026601314544678,54
0.9016901254653931,0.7749397158622742,0.8958842158317566,0.908913254737854,0.7784894108772278,0.9031054973602295,55
0.9013174772262573,0.7746301889419556,0.8955217003822327,0.9092251062393188,0.7781554460525513,0.903337299823761,56
0.9010880589485168,0.7747085094451904,0.8952972292900085,0.9091224670410156,0.7772558331489563,0.9033669233322144,57
0.9007232189178467,0.7741999626159668,0.8948273062705994,0.9091119766235352,0.7781478762626648,0.9031389355659485,58
0.9008299708366394,0.7744264602661133,0.8949216604232788,0.911146879196167,0.7758834362030029,0.9054218530654907,59
0.8997991681098938,0.7739097476005554,0.8940335512161255,0.9092652797698975,0.7774664759635925,0.903574526309967,60
0.9003064632415771,0.7741349935531616,0.894341230392456,0.9096636772155762,0.7741801738739014,0.9034169912338257,61
0.900714099407196,0.7742108702659607,0.8946994543075562,0.9103355407714844,0.7782026529312134,0.9043098092079163,62
0.900698721408844,0.7739901542663574,0.8944762945175171,0.9103555679321289,0.7766942381858826,0.9043064713478088,63
0.9000486135482788,0.7736368775367737,0.8939768671989441,0.9095727801322937,0.7768465876579285,0.9038093090057373,64
0.9003621935844421,0.7738763689994812,0.8942381739616394,0.9106393456459045,0.7786787748336792,0.9045438766479492,65
0.9004398584365845,0.7738299369812012,0.894416332244873,0.909524142742157,0.7741917371749878,0.9034731388092041,66
0.8999029397964478,0.7736284732818604,0.8937562108039856,0.909705400466919,0.7753404974937439,0.9034693241119385,67
0.8995352387428284,0.7734066843986511,0.8933606147766113,0.9093003869056702,0.7755252122879028,0.9031000733375549,68
0.8999794721603394,0.77346271276474,0.8938645720481873,0.9092099666595459,0.7766265273094177,0.9031575322151184,69
0.8996826410293579,0.7733511328697205,0.8935571908950806,0.9092808365821838,0.7788399457931519,0.9032627940177917,70
0.8993632197380066,0.7734014391899109,0.8931368589401245,0.9100175499916077,0.7752612829208374,0.9039217233657837,71
0.8985399603843689,0.7727123498916626,0.8924083709716797,0.9104035496711731,0.7779911160469055,0.9043028950691223,72
0.899014413356781,0.7730040550231934,0.8928742408752441,0.9093650579452515,0.7774229049682617,0.903432309627533,73
0.899075448513031,0.7731990814208984,0.8928846716880798,0.9112632870674133,0.7733043432235718,0.9052913188934326,74
